Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Item code,ag10b_01,ag10b_1a,ag10b_1a_unit,ag10b_1b,ag10b_05_1,ag10b_05_2,ag10b_06
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",SDoi2yLPd6,2015-10-15T00:00:00Z,9,Manure,70.0,2,3000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",5xza3zKCC65,2015-11-21T00:00:00Z,9,Manure,600.0,1,35000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vbnCBWJgn15,2016-07-18T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,22500.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",aANwrQbMsa3,2016-07-19T00:00:00Z,9,Manure,100.0,2,0.0,0.0,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",5BM4RJvhSqA,2015-08-10T00:00:00Z,4,Chicken Eggs (Improved),13.0,3,3900.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",uZWP16YfzT5,2016-01-05T00:00:00Z,2,Cow Milk (Improved),720.0,1,252000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,1,Cow Milk (Traditional),225.0,1,225000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,2,Cow Milk (Improved),1080.0,1,864000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,9,Manure,200.0,2,0.0,0.0,2,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,3,Chicken Eggs (Traditional),0.0,,,60.0,3,2400.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",FiycRUoeZh,2016-01-13T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,9000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,1,Cow Milk (Traditional),405.0,1,243000.0,5.0,1,3000.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,9,Manure,60.0,2,99.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",qGGstvM2E46,2016-02-04T00:00:00Z,1,Cow Milk (Traditional),10.0,1,6000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",hyWdWQ552X7,2016-07-26T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,12000.0,0.0,3,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",jspz3eC2TW3,2016-01-15T00:00:00Z,3,Chicken Eggs (Traditional),70.0,3,28000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",9D4NrgAzDH4,2016-01-30T00:00:00Z,9,Manure,150.0,2,5000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",D3k4R1hEUdA,2016-01-06T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,9000.0,5.0,3,1500.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,3,Chicken Eggs (Traditional),60.0,3,18000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,9,Manure,800.0,2,40000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",3csKwZMd8vA,2016-01-06T00:00:00Z,9,Manure,65.0,2,0.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,9,Manure,180.0,2,5000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GwMi53segV4,2015-10-20T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,6000.0,10.0,3,3000.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Xab6HD3Zh47,2016-01-15T00:00:00Z,3,Chicken Eggs (Traditional),120.0,3,48000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GuUwLgiijo2,2015-10-16T00:00:00Z,9,Manure,80.0,2,2000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",qGGstvM2E46,2016-02-04T00:00:00Z,9,Manure,20.0,2,10000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-08-17T00:00:00Z,3,Chicken Eggs (Traditional),70.0,3,21000.0,50.0,3,15000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",zVWFb5eAbV7,2016-02-05T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,10000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",s1YRqRa7dg5,2015-10-14T00:00:00Z,3,Chicken Eggs (Traditional),90.0,3,27000.0,0.0,,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",LEzTDqKV6f3,2016-04-06T00:00:00Z,9,Manure,600.0,2,30000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",fUwjdZnv1x2,2016-01-17T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",c8oh3AnL1P,2015-11-21T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,8000.0,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",p7HQJGp7P14,2016-01-07T00:00:00Z,3,Chicken Eggs (Traditional),6.0,3,1800.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",25LYWDpsci5,2016-02-08T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,9000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Te4C6DJXQq6,2016-07-24T00:00:00Z,3,Chicken Eggs (Traditional),144.0,3,57600.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,9,Manure,515.0,2,25000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QJMME7KeMn,2015-11-21T00:00:00Z,9,Manure,50.0,2,5000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",i5k7QWkLJw8,2016-02-03T00:00:00Z,8,Skins and Hides,2.0,3,10000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,9,Manure,700.0,2,35000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",ve5Vid3J3j2,2015-08-16T00:00:00Z,3,Chicken Eggs (Traditional),19.0,3,5700.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,3,Chicken Eggs (Traditional),45.0,3,18000.0,45.0,3,18000.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r8r378XZhzA,2015-08-10T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,3000.0,0.0,3,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",WmaX2iuVse5,2016-04-06T00:00:00Z,9,Manure,250.0,2,9000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",vPv6VoT5Hx6,2015-09-11T00:00:00Z,9,Manure,70.0,2,4000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7Yy7Sqs8eRA,2016-02-02T00:00:00Z,3,Chicken Eggs (Traditional),24.0,3,9600.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8WWivGcFUz5,2015-07-30T00:00:00Z,3,Chicken Eggs (Traditional),15.0,3,4500.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",B77fdVMrcbB,2015-10-19T00:00:00Z,3,Chicken Eggs (Traditional),1200.0,3,360000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,3,Chicken Eggs (Traditional),120.0,3,48000.0,20.0,3,8000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",rR4rphkhyt6,2016-07-14T00:00:00Z,3,Chicken Eggs (Traditional),480.0,3,192000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",pMDUa1EHvb,2016-01-15T00:00:00Z,9,Manure,0.0,,,200.0,2,25000.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",z9PS7Qjy5L2,2016-04-07T00:00:00Z,9,Manure,1500.0,2,0.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",CLcgNTsm4y7,2015-10-08T00:00:00Z,3,Chicken Eggs (Traditional),90.0,3,27000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",5BM4RJvhSqA,2015-08-10T00:00:00Z,9,Manure,100.0,2,25000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,1,Cow Milk (Traditional),1120.0,1,1120000.0,672.0,1,672000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,9,Manure,0.0,,,600.0,2,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",RnembMKrW72,2015-08-13T00:00:00Z,9,Manure,200.0,2,15000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,2,Cow Milk (Improved),30.0,1,30000.0,0.0,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,9,Manure,300.0,2,135000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,2,Cow Milk (Improved),168.0,1,100800.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",GsYbe3Kp9a3,2015-12-30T00:00:00Z,9,Manure,50.0,2,5000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,3,Chicken Eggs (Traditional),60.0,3,12000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,9,Manure,700.0,2,70000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",udreQXLRb29,2016-01-20T00:00:00Z,3,Chicken Eggs (Traditional),25.0,3,5000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",tNWzZ2EiTjA,2016-07-25T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,16000.0,0.0,2,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",EQUQxBxxA28,2016-07-25T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,16000.0,0.0,,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,9,Manure,7000.0,2,0.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,9,Manure,120.0,2,6000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",pfmDHWctSE3,2015-09-11T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,6000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,9,Manure,200.0,2,0.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",43ozar7mLV6,2016-01-27T00:00:00Z,3,Chicken Eggs (Traditional),7.0,3,2100.0,4.0,3,1200.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,3,Chicken Eggs (Traditional),90.0,3,45000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",k6Z9D2Z16q9,2015-10-10T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,1500.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,8,Skins And Hides,100.0,2,2500.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",mpqcPSFDpCB,2016-02-03T00:00:00Z,3,Chicken Eggs (Traditional),90.0,3,36000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",bT98NEoYxz6,2016-01-16T00:00:00Z,9,Manure,600.0,2,10000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QJMME7KeMn,2015-11-21T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,10000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r4YWWf5e5x3,2015-10-14T00:00:00Z,9,Manure,35.0,2,5000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",SDoi2yLPd6,2015-10-15T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,50000.0,35.0,3,10500.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",SDoi2yLPd6,2015-10-15T00:00:00Z,2,Cow Milk (Improved),20.0,1,16000.0,14.0,1,11200.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",2TsiWCE9wU3,2016-01-04T00:00:00Z,9,Manure,80.0,2,0.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",cTxbn5tVsdA,2016-02-05T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,8000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",F6gmnrrGL93,2016-07-18T00:00:00Z,3,Chicken Eggs (Traditional),360.0,3,144000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",DUyLNfXcu24,2016-07-19T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,16000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",Uvc1cgf5XM9,2016-02-05T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,6000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8WWivGcFUz5,2015-07-30T00:00:00Z,2,Cow Milk (Improved),510.0,1,510000.0,0.0,,500000.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UYwovny68h,2016-04-27T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,12000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",5xza3zKCC65,2015-11-21T00:00:00Z,1,Cow Milk (Traditional),630.0,1,441000.0,441.0,1,308700.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",9P8HkL34az2,2015-10-22T00:00:00Z,3,Chicken Eggs (Traditional),80.0,3,28000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",kAKQZBMLkGA,2016-01-29T00:00:00Z,3,Chicken Eggs (Traditional),12.0,3,4800.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,1,Cow Milk (Traditional),27.0,1,18900.0,18.0,1,12600.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,12000.0,15.0,3,5250.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",6knFhJg33R9,2016-03-31T00:00:00Z,9,Manure,200.0,2,7000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,1,Cow Milk (Traditional),315.0,1,315000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",9P8HkL34az2,2015-10-22T00:00:00Z,2,Cow Milk (Improved),100.0,1,70000.0,,,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",CW2n61MumoA,2016-04-03T00:00:00Z,9,Manure,100.0,2,5000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,9,Manure,500.0,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",akR9WC1ESX,2016-04-15T00:00:00Z,1,Cow Milk (Traditional),210.0,1,210000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",nG6geyTvwq7,2015-09-05T00:00:00Z,3,Chicken Eggs (Traditional),16.0,3,8000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,1,Cow Milk (Traditional),730.0,1,730000.0,0.0,,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",z9PS7Qjy5L2,2016-04-07T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,0.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",uZWP16YfzT5,2016-01-05T00:00:00Z,9,Manure,200.0,2,99.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",tNWzZ2EiTjA,2016-07-25T00:00:00Z,9,Manure,150.0,2,0.0,0.0,2,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",XBSg6BUGH3,2016-01-27T00:00:00Z,3,Chicken Eggs (Traditional),60.0,3,27000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",2TsiWCE9wU3,2016-01-04T00:00:00Z,1,Cow Milk (Traditional),100.0,1,700000.0,50.0,1,350000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,8,Skins and Hides,1.0,3,1200.0,0.0,,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GPDYh6MvUT3,2016-04-01T00:00:00Z,9,Manure,70.0,2,3000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vsXLkjJ58x2,2016-07-27T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,13500.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8wVusWBvZSA,2015-07-29T00:00:00Z,1,Cow Milk (Traditional),1620.0,1,810000.0,810.0,1,810000.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",PxqUsT3Kg39,2016-02-05T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,4,Chicken Eggs (Improved),20.0,3,8000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",PxqUsT3Kg39,2016-02-05T00:00:00Z,9,Manure,20.0,2,10000.0,0.0,,0.0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,10000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",VQjx1ubsk84,2015-09-08T00:00:00Z,3,Chicken Eggs (Traditional),15.0,3,7500.0,0.0,3,0.0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",xJ36NSni7X2,2016-04-24T00:00:00Z,9,Manure,40.0,2,2000.0,0.0,,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,3,Chicken Eggs (Traditional),28.0,3,8400.0,10.0,3,3000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",4YxLyEvHcr2,2016-07-26T00:00:00Z,3,Chicken Eggs (Traditional),70.0,3,28000.0,0.0,3,0.0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,9,Manure,140.0,2,20000.0,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,9,Manure,170.0,2,7000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,50000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,9,Manure,200.0,2,50000.0,0.0,,0.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",vPv6VoT5Hx6,2015-09-11T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,6000.0,20.0,3,6000.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Te4C6DJXQq6,2016-07-24T00:00:00Z,1,Cow Milk (Traditional),1800.0,1,1080000.0,0.0,,0.0
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",rR4rphkhyt6,2016-07-14T00:00:00Z,8,Skins And Hides,0.0,,,1.0,3,1200.0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,2,Cow Milk (Improved),5880.0,1,5880000.0,2940.0,1,2940000.0
