Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Item code,ag10b_01,ag10b_1a,ag10b_1a_unit,ag10b_1b,ag10b_05_1,ag10b_05_2,ag10b_06
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",Qrakmh9TAb7,2015-01-14T00:00:00Z,1,Cow Milk (Traditional),600.0,1,480000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",bbQXrXaEo96,2014-08-13T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,8000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",ZRuCufE5rt9,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,12000.0,20.0,3,6000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",5R7zjWiS4o,2014-12-24T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,30000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KyapRja3Pi6,2014-12-28T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",wtdrsEsEBX2,2014-09-28T00:00:00Z,3,Chicken Eggs (Traditional),60.0,3,18000.0,10.0,3,3000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",Vuke4bM37hA,2014-12-18T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,3000.0,15.0,3,1500.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",utcTs5LcPQ7,2014-12-10T00:00:00Z,3,Chicken Eggs (Traditional),144.0,3,43200.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",9WWgnSHHAA6,2014-12-18T00:00:00Z,1,Cow Milk (Traditional),36.0,1,21600.0,18.0,1,10800.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",SqBCN18ii19,2015-08-11T00:00:00Z,3,Chicken Eggs (Traditional),120.0,3,36000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",utcTs5LcPQ7,2014-12-10T00:00:00Z,1,Cow Milk (Traditional),672.0,1,403200.0,0.0,1,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",qP3BigSRj28,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,12000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",ZAZu9eYNzaA,2014-12-28T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,45000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",p5n6hjGyeL,2014-08-12T00:00:00Z,9,Manure,1440.0,2,18800.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",JbsDyyJEsp2,2015-01-14T00:00:00Z,1,Cow Milk (Traditional),700.0,1,560000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",HPHgA99tPJA,2015-01-14T00:00:00Z,5,Ghee/Butter,300.0,1,900000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",pAiSMicbJb9,2014-09-28T00:00:00Z,3,Chicken Eggs (Traditional),15000.0,3,330000.0,1800.0,2,3000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",LwsCZHjGPqA,2014-09-13T00:00:00Z,9,Manure,3000.0,2,600000.0,3000.0,2,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",VhjsvzpdVX8,2013-10-07T00:00:00Z,3,Chicken Eggs (Traditional),120.0,3,24000.0,10.0,3,22000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",pAiSMicbJb9,2014-09-28T00:00:00Z,1,Cow Milk (Traditional),2000.0,1,2000000.0,2000.0,1,2000000.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",G8pqkT9RvZB,2015-01-15T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,30000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",RfzDYcp8cy2,2015-08-10T00:00:00Z,3,Chicken Eggs (Traditional),200.0,3,60000.0,100.0,3,30000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",hwqvpwm7Wz7,2014-12-24T00:00:00Z,3,Chicken Eggs (Traditional),200.0,3,60000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",17tw28pAwD3,2015-08-29T00:00:00Z,3,Chicken Eggs (Traditional),80.0,3,24000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",65WUiskq7g6,2015-01-14T00:00:00Z,3,Chicken Eggs (Traditional),90.0,3,27000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",NNkYVQpfzGB,2014-12-24T00:00:00Z,3,Chicken Eggs (Traditional),150.0,3,45000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",yLS96zjnvX6,2014-12-18T00:00:00Z,3,Chicken Eggs (Traditional),90.0,3,18000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",T5DZd2AUTX7,2015-08-14T00:00:00Z,3,Chicken Eggs (Traditional),28.0,3,7000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",41YTq8opiW8,2015-04-14T00:00:00Z,3,Chicken Eggs (Traditional),60.0,3,18000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",KYf3aU1imH5,2014-12-23T00:00:00Z,9,Manure,1080.0,1,150000.0,0.0,,
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",yPna76R7KH6,2014-08-13T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,300000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",2JxppdNdy1B,2015-08-11T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,9000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",kDWcVHqaaf2,2014-08-11T00:00:00Z,3,Chicken Eggs (Traditional),60.0,3,1200.0,10.0,3,2000.0
TZA,Tanzania Forest Conservation Group,36.5229650139842,-8.09763085083975,"L19",fUSEvjoZCe,2014-08-11T00:00:00Z,3,Chicken Eggs (Traditional),21.0,3,6300.0,4.0,3,1200.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",nEEs7UdXKf6,2015-08-08T00:00:00Z,3,Chicken Eggs (Traditional),80.0,3,32000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",NNkYVQpfzGB,2014-12-24T00:00:00Z,9,Manure,600.0,2,50000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",tWqyJcJmuN5,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),480.0,3,144000.0,40.0,3,12000.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",RnWd36XhwD2,2015-08-07T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,9000.0,15.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",65WUiskq7g6,2014-10-04T00:00:00Z,1,Cow Milk (Traditional),500.0,1,400000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",dtBzhqj3kQA,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,6000.0,15.0,3,3000.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",Rmvq4s33Ev8,2014-08-12T00:00:00Z,9,Manure,200.0,2,15000.0,0.0,2,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",wtdrsEsEBX2,2014-09-28T00:00:00Z,8,Skins and Hides,2.0,3,5000.0,2.0,3,5000.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",udWPUwFP172,2014-08-13T00:00:00Z,3,Chicken Eggs (Traditional),290.0,3,48000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",PZ5Q2bVsEX8,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),37.0,3,11100.0,22.0,3,6600.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",MG8Mg2FAfw4,2015-09-09T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",QuoaS1YaSX9,2015-08-31T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,15000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.8481422428861,-8.53911341077989,"L10",p5n6hjGyeL,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),30.0,3,6000.0,10.0,3,2000.0
TZA,Tanzania Forest Conservation Group,34.6613285529092,-10.0674212512047,"L11",3bdaYKw2CU5,2015-09-13T00:00:00Z,3,Chicken Eggs (Traditional),100.0,3,30000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,38.7492089681939,-8.14419444155308,"L22",BP6YrbuDcL,2015-09-13T00:00:00Z,3,Chicken Eggs (Traditional),210.0,3,63000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",6s9v6agXWi3,2014-08-13T00:00:00Z,3,Chicken Eggs (Traditional),35.0,3,10500.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",uDCakBEm7VB,2014-09-30T00:00:00Z,3,Chicken Eggs (Traditional),50.0,3,25000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",pxqThuNPrG,2014-10-03T00:00:00Z,1,Cow Milk (Traditional),120.0,3,120000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",QokjJw6sDKB,2014-09-27T00:00:00Z,3,Chicken Eggs (Traditional),20.0,3,6000.0,10.0,3,3000.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",utcTs5LcPQ7,2014-12-10T00:00:00Z,9,Manure,450.0,2,30000.0,0.0,2,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",65WUiskq7g6,2015-01-14T00:00:00Z,5,Ghee/Butter,200.0,1,290000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,34.3167307654591,-8.60363144569888,"L20",yE1Xsrhzmk8,2014-10-09T00:00:00Z,3,Chicken Eggs (Traditional),12.0,3,2400.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",ZAZu9eYNzaA,2014-12-28T00:00:00Z,9,Manure,975.0,2,80000.0,0.0,,0.0
TZA,Tanzania Forest Conservation Group,31.7140544443077,-7.93601976329183,"L03",JdnGCqPhcWB,2014-12-09T00:00:00Z,3,Chicken Eggs (Traditional),40.0,3,8000.0,0.0,3,0.0
TZA,Tanzania Forest Conservation Group,36.4463760379053,-7.53483534169035,"L18",MmsqX496Yo9,2014-08-12T00:00:00Z,3,Chicken Eggs (Traditional),80.0,3,16000.0,70.0,3,14000.0
