Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Field ID,Season,Individual ID,ag3a_70_preparing,ag3a_70_weeding,ag3a_70_fertilizing,ag3a_70_harvesting
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M1,short_rainy,7c1BgYhtF13,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M2,long_rainy,HP6FbH1dBG9,8,7,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M2,long_rainy,HT5W4xvV3eB,8,7,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M2,long_rainy,otgS4LowSJ,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M2,short_rainy,6daujPgijD5,9,7,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M2,short_rainy,LwB3PfGRD84,9,7,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M2,short_rainy,otgS4LowSJ,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M3,long_rainy,MWsU267qqA2,7,4,0,3
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M3,long_rainy,vKHEpQJQPp9,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M4,short_rainy,HP6FbH1dBG9,2,1,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M4,long_rainy,6daujPgijD5,2,1,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M4,long_rainy,LwB3PfGRD84,2,1,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M4,long_rainy,HP6FbH1dBG9,2,1,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M4,long_rainy,QL6BWvK6aZ2,2,1,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M4,long_rainy,3eEYCobdPa7,2,1,0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M4,long_rainy,otgS4LowSJ,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M4,long_rainy,vKHEpQJQPp9,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M1,long_rainy,BWRGsKVDYQ2,7,9,1,5
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M1,long_rainy,6FhQJdJh3aB,7,9,1,5
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M1,short_rainy,6FhQJdJh3aB,7,9,1,5
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M1,short_rainy,D3hojS9AYi,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M2,long_rainy,rnmZ5ZFt894,7,10,1,5
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M2,long_rainy,JQJ17G3YNY3,7,10,1,5
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M2,long_rainy,CZaMWmkkMx4,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M2,long_rainy,D3hojS9AYi,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M2,short_rainy,BWRGsKVDYQ2,7,10,1,5
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M2,short_rainy,6FhQJdJh3aB,7,10,1,5
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M3,long_rainy,6FhQJdJh3aB,3,14,1,5
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M3,long_rainy,QVk6c87koM7,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M3,long_rainy,CZaMWmkkMx4,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M3,long_rainy,D3hojS9AYi,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M3,short_rainy,D3hojS9AYi,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M1,long_rainy,Jh2M4pPj3Z4,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M1,long_rainy,rEVf7SX5fF6,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M1,long_rainy,j4s7Bpqv6M7,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M1,short_rainy,hhbMJU5r8SA,4,7,0,14
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M1,short_rainy,NRVRapgxht8,4,7,0,14
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M1,short_rainy,PnvuiyeERT8,4,7,0,14
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M2,long_rainy,PnvuiyeERT8,3,7,0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M2,long_rainy,j4s7Bpqv6M7,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M2,long_rainy,NRVRapgxht8,3,7,0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M2,short_rainy,rEVf7SX5fF6,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M3,long_rainy,mpeDBdFEkN,5,7,0,3
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M3,short_rainy,NRVRapgxht8,3,5,0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M4,long_rainy,PnvuiyeERT8,7,14,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M4,long_rainy,j4s7Bpqv6M7,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M4,short_rainy,j4s7Bpqv6M7,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M5,long_rainy,NRVRapgxht8,7,5,0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M5,long_rainy,mpeDBdFEkN,7,5,0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M5,long_rainy,Jh2M4pPj3Z4,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M5,short_rainy,hhbMJU5r8SA,3,4,0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M5,short_rainy,j4s7Bpqv6M7,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M6,long_rainy,hhbMJU5r8SA,1,2,0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M6,long_rainy,NRVRapgxht8,1,2,0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M6,long_rainy,mpeDBdFEkN,1,2,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M6,long_rainy,Jh2M4pPj3Z4,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M6,short_rainy,PnvuiyeERT8,5,5,0,7
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M6,short_rainy,Jh2M4pPj3Z4,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M1,long_rainy,Zo5NhTtfat6,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M1,short_rainy,owYAe5hk5D9,3,4,4,4
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M1,short_rainy,uALYPvr1WaB,0,2,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M1,short_rainy,fZGdZzkfX46,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M2,long_rainy,fZGdZzkfX46,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M2,long_rainy,JYAYJU7uaS5,0,0,0,6
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M2,short_rainy,Zo5NhTtfat6,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M2,short_rainy,fZGdZzkfX46,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M3,long_rainy,gUAygcKwAM,0,0,0,0
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M3,short_rainy,owYAe5hk5D9,0,1,0,7
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M1,long_rainy,h3b8Vybgdn4,15,7,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M1,long_rainy,XD7G9YuQfB4,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M1,long_rainy,vVtzmigLAR7,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M1,long_rainy,V1xs7JENmR2,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M2,long_rainy,RwBm3q7E5M5,20,14,0,4
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M3,long_rainy,h3b8Vybgdn4,10,14,1,2
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M3,long_rainy,XD7G9YuQfB4,0,0,0,0
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M3,long_rainy,V1xs7JENmR2,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M1,long_rainy,egEGxhsxzf,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M1,long_rainy,4RQivpW8bi6,7,1,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M1,long_rainy,9wemTCgpWBA,7,2,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M2,long_rainy,XgAxe8ybXd5,4,1,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M2,long_rainy,jv22ToBSmS2,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M2,long_rainy,Urz8xLgEdL4,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M2,short_rainy,J5KopNdSLg9,5,1,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M2,short_rainy,egEGxhsxzf,4,0,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M2,short_rainy,4LgqVP3Y1d9,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M3,long_rainy,XgAxe8ybXd5,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M3,long_rainy,9wemTCgpWBA,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M3,long_rainy,Urz8xLgEdL4,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M3,short_rainy,9nmoXH6GYDA,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M3,short_rainy,jv22ToBSmS2,0,1,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M4,long_rainy,4LgqVP3Y1d9,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M4,short_rainy,ePugmFtpqT6,5,0,0,7
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M4,short_rainy,egEGxhsxzf,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M4,short_rainy,4RQivpW8bi6,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M5,long_rainy,ePugmFtpqT6,0,1,0,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M5,long_rainy,J5KopNdSLg9,0,5,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M5,short_rainy,ePugmFtpqT6,4,0,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ea6XKQhZyd3,2015-10-26T00:00:00Z,M5,short_rainy,9wemTCgpWBA,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,M1,long_rainy,9mk1ULgU5z6,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,M2,short_rainy,K6TZ8RfUvD6,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,M2,long_rainy,ahSbd827AK8,2,7,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,M2,long_rainy,K6TZ8RfUvD6,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,M3,short_rainy,K6TZ8RfUvD6,0,0,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,M3,long_rainy,ahSbd827AK8,1,1,0,0
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",EQM92niTjw,2016-02-05T00:00:00Z,M3,long_rainy,K6TZ8RfUvD6,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M1,long_rainy,rMNBNFVGnf8,4,7,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M2,long_rainy,vvH42YSS3K4,4,0,0,7
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M2,long_rainy,md8i2dqnPP,4,7,1,7
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M2,short_rainy,md8i2dqnPP,4,7,1,7
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M2,short_rainy,rMNBNFVGnf8,4,7,0,7
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M3,long_rainy,md8i2dqnPP,2,7,1,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M3,long_rainy,rMNBNFVGnf8,2,7,1,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M3,short_rainy,md8i2dqnPP,2,7,1,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M3,short_rainy,vvH42YSS3K4,2,0,1,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M3,short_rainy,ZFWLBSR1Zi5,4,0,0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M1,long_rainy,DpHiFgB39P7,0,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M1,short_rainy,xg4GqgoskV,2,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M1,short_rainy,TmYGVEiVZT3,0,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M1,short_rainy,DpHiFgB39P7,0,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M1,short_rainy,BDQeLTiEdR,0,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M2,short_rainy,TmYGVEiVZT3,0,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M3,long_rainy,xg4GqgoskV,2,3,0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M3,long_rainy,TmYGVEiVZT3,0,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M3,long_rainy,BDQeLTiEdR,0,0,0,0
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M3,short_rainy,TmYGVEiVZT3,0,0,0,0
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,long_rainy,Mv1T7TqDrw3,2,5,1,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,long_rainy,NHA97GBffj,2,5,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,long_rainy,BW1N5iwESp4,2,5,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,long_rainy,1MmMYGg8qc9,2,5,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,long_rainy,aVAoWd6XqRB,2,5,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,short_rainy,NHA97GBffj,1,6,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,short_rainy,BW1N5iwESp4,1,6,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,short_rainy,1MmMYGg8qc9,1,6,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,short_rainy,aVAoWd6XqRB,1,6,0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M2,long_rainy,Mv1T7TqDrw3,2,5,1,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M2,short_rainy,edecU67Ljf2,1,6,0,1
