Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Field ID,Season,Crop ID,Crop name,ag4a_01,ag4a_02,ag4a_04,ag4a_05,ag4a_05_other,ag4a_vs_5a,ag4a_vs_5a_day,ag4a_vs_5a_month,ag4a_vs_5a_year,ag4a_06,ag4a_08,ag4a_15,ag4a_15_unit,ag4a_16,ag4a_19,ag4a_21,ag4a_23
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",EhXFcHgzLr8,2016-08-23T00:00:00Z,M1,long_rainy,31,Beans,1,,1,2a,,2016-02-01,1.0,2.0,2016.0,1,0.3,100.0,1,30000.0,2,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",mhGSC5qMs53,2016-03-02T00:00:00Z,M3,short_rainy,23,Irish potatoes,1,,2,,,2014-09-01,1.0,9.0,2014.0,1,0.85,800.0,1,124000.0,1,40000.0,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",PGN47oqwcT6,2016-10-10T00:00:00Z,M1,short_rainy,71a,Banana Food,1,,2,,,2016-04-16,16.0,4.0,2016.0,2,,,,,2,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",5DkfDPaXxW6,2015-11-13T00:00:00Z,M6,long_rainy,31,Beans,1,,2,,,2014-02-01,1.0,2.0,2014.0,1,0.07,25.0,1,7500.0,1,2400.0,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",RCuAWjMUBmA,2016-11-21T00:00:00Z,M1,short_rainy,31,Beans,1,,2,,,2016-09-15,15.0,9.0,2016.0,1,,25.0,1,10000.0,2,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",1tDK7dEA7q4,2016-08-22T00:00:00Z,M1,long_rainy,13,Sorghum,1,,2,,,2016-02-01,1.0,2.0,2016.0,1,0.205,50.0,1,12500.0,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",Ag8CWapFXT9,2015-12-05T00:00:00Z,M2,long_rainy,23,Irish potatoes,1,,2,,,2014-03-01,1.0,3.0,2014.0,1,0.15,300.0,1,60000.0,2,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",LZ29vrnear2,2016-04-23T00:00:00Z,M2,long_rainy,23,Irish potatoes,1,,2,,,2014-03-01,1.0,3.0,2014.0,1,0.3,5000.0,1,750000.0,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",Ag8CWapFXT9,2015-12-05T00:00:00Z,M4,short_rainy,11,Maize,1,,1,1,,2014-09-01,1.0,9.0,2014.0,1,0.15,100.0,1,30000.0,1,1200.0,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",Az5BDLdFCQB,2016-05-25T00:00:00Z,M2,long_rainy,52,Pyrethrum,1,,2,,,2014-03-01,1.0,3.0,2014.0,2,,,,,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",Nq4M7PWJPS,2015-12-04T00:00:00Z,M2,long_rainy,23,Irish potatoes,1,,2,,,2014-01-01,1.0,1.0,2014.0,2,,,,,2,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",bdXeZG9z586,2016-02-13T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2014-09-01,1.0,9.0,2014.0,1,0.3,100.0,1,20000.0,1,1200.0,2
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",fSLig1NkSU7,2016-11-16T00:00:00Z,M2,short_rainy,23,Irish potatoes,1,,2,,,2016-06-16,16.0,6.0,2016.0,1,,250.0,1,20000.0,2,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",wr5wPxGTis,2016-02-10T00:00:00Z,M1,long_rainy,31,Beans,,,,,,2016-05-12,12.0,5.0,2016.0,,,,,,,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",hXCHXcG2W46,2016-02-01T00:00:00Z,M1,short_rainy,11,Maize,1,,2,,,2016-09-15,15.0,9.0,2016.0,1,,38.0,1,4500.0,1,600.0,2
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",jQRmJu3n453,2015-10-02T00:00:00Z,M1,short_rainy,31,Beans,1,,1,2a,,2014-09-01,1.0,9.0,2014.0,1,0.15,40.0,1,12000.0,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",cZWWUyRwuTA,2016-01-16T00:00:00Z,M2,short_rainy,22,Sweet Potatoes,1,,2,,,2014-09-01,1.0,9.0,2014.0,1,0.04,800.0,1,50000.0,2,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",ah2mXHfB7w4,2016-08-09T00:00:00Z,M1,short_rainy,31,Beans,1,,2,,,2015-10-01,1.0,10.0,2015.0,1,0.05,20.0,1,5000.0,1,1750.0,1
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",zxz5fHgxQr4,2016-05-26T00:00:00Z,M2,short_rainy,23,Irish potatoes,1,,2,,,2014-06-01,1.0,6.0,2014.0,1,0.3125,1300.0,1,208000.0,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",4uYtGb6q1h5,2016-11-19T00:00:00Z,M1,short_rainy,23,Irish potatoes,1,,1,2a,,2016-09-16,16.0,9.0,2016.0,1,,30.0,1,9000.0,1,3000.0,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",kKLu4qgLM62,2015-10-03T00:00:00Z,M1,long_rainy,71a,Banana Food,1,,2,,,2008-08-01,1.0,8.0,2008.0,1,0.0675,60.0,1,12000.0,2,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",ob6Go1epkY4,2016-08-22T00:00:00Z,M1,short_rainy,13,Sorghum,1,,2,,,2015-09-01,1.0,9.0,2015.0,1,0.05,50.0,1,10000.0,2,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",oSahYBywkW2,2016-07-25T00:00:00Z,M1,long_rainy,31,Beans,1,,2,,,2014-03-01,1.0,3.0,2014.0,1,0.225,150.0,1,37500.0,1,4000.0,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",m6KCw7ZxQ47,2015-10-22T00:00:00Z,M3,long_rainy,32,Cowpeas,1,,2,,,2015-11-01,1.0,11.0,2015.0,1,0.721,9.0,1,4800.0,2,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",ACtMM9ksKX9,2016-10-05T00:00:00Z,M4,long_rainy,47,Soyabeans,1,,1,2,,2016-03-16,16.0,3.0,2016.0,1,,25.0,1,5000.0,2,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",vdieyWj8obA,2015-11-07T00:00:00Z,M3,short_rainy,54,Coffee,1,,2,,,2016-05-13,13.0,5.0,2016.0,2,,,,,2,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",FtidgPbhow5,2016-04-20T00:00:00Z,M1,long_rainy,23,Irish potatoes,1,,2,,,2014-03-01,1.0,3.0,2014.0,1,0.03,25.0,1,2500.0,1,4800.0,1
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",8LgQmjxaed7,2016-08-20T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2016-03-01,1.0,3.0,2016.0,1,0.3,20.0,1,3000.0,2,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",yCPYya5PZfA,2016-02-12T00:00:00Z,M1,short_rainy,31,Beans,,,,,,2016-05-15,15.0,5.0,2016.0,,,,,,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",j3meptUjcsA,2016-08-19T00:00:00Z,M1,long_rainy,31,Beans,1,,1,1,,2016-02-01,1.0,2.0,2016.0,1,0.225,17.0,1,4250.0,2,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",B8yvkFk2DJ5,2016-07-21T00:00:00Z,M1,short_rainy,21,Cassava,2,2,1,1,,2014-02-01,1.0,2.0,2014.0,1,0.15,100.0,1,15000.0,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",Ag8CWapFXT9,2015-12-05T00:00:00Z,M1,long_rainy,22,Sweet Potatoes,1,,1,1,,2014-03-01,1.0,3.0,2014.0,1,0.15,400.0,1,80000.0,1,14000.0,1
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",6VtbLtrb1D3,2016-01-25T00:00:00Z,M3,short_rainy,23,Irish potatoes,1,,2,,,2014-11-30,30.0,11.0,2014.0,1,0.1472,30.0,1,3600.0,1,3000.0,2
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpVRwZSF9A9,2016-05-16T00:00:00Z,M4,long_rainy,21,Cassava,2,3,1,2,,2014-05-01,1.0,5.0,2014.0,1,0.165,200.0,1,60000.0,2,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpVRwZSF9A9,2016-05-16T00:00:00Z,M2,long_rainy,31,Beans,1,,2,,,2014-02-01,1.0,2.0,2014.0,1,0.584,20.0,1,45000.0,2,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",tmtcp1ke5eB,2016-07-16T00:00:00Z,M2,long_rainy,31,Beans,,,,,,2014-03-01,1.0,3.0,2014.0,,,,,,,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",YVG8nKF7bC4,2015-12-05T00:00:00Z,M2,long_rainy,31,Beans,1,,2,,,2014-03-09,9.0,3.0,2014.0,1,0.0523,15.0,1,4500.0,1,800.0,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",5DkfDPaXxW6,2015-11-13T00:00:00Z,M5,long_rainy,47,Soyabeans,1,,2,,,2014-02-01,1.0,2.0,2014.0,1,0.8,15.0,1,3000.0,1,1350.0,1
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",B8yvkFk2DJ5,2016-07-21T00:00:00Z,M2,long_rainy,23,Irish potatoes,1,,2,,,2014-02-01,1.0,2.0,2014.0,1,0.15,100.0,1,10000.0,2,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",2tfKupRSSR9,2016-07-14T00:00:00Z,M1,short_rainy,31,Beans,1,,2,,,2014-09-01,1.0,9.0,2014.0,1,0.08,20.0,1,8000.0,2,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",to8Gc5JzaT7,2015-10-08T00:00:00Z,M1,long_rainy,31,Beans,2,2,1,2a,,2014-02-01,1.0,2.0,2014.0,1,0.05,20.0,1,4000.0,1,1300.0,2
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",NpBRQomLNX3,2015-11-09T00:00:00Z,M2,short_rainy,24,Yams,2,3,2,,,2013-09-01,1.0,9.0,2013.0,2,,,,,2,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",vC1xGx4WFW,2016-08-12T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2016-02-01,1.0,2.0,2016.0,1,0.15,300.0,1,60000.0,1,1000.0,2
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",Kg7uwpdD4P5,2016-08-13T00:00:00Z,M3,short_rainy,11,Maize,1,,2,,,2015-10-01,1.0,10.0,2015.0,1,0.13,40.0,1,7200.0,2,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",YVG8nKF7bC4,2015-12-05T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2014-10-09,9.0,10.0,2014.0,1,0.0523,20.0,1,3400.0,2,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",z7c7QHaTTe7,2016-05-27T00:00:00Z,M5,short_rainy,52,Pyrethrum,1,,2,,,2014-04-01,1.0,4.0,2014.0,1,0.25,30.0,1,15000.0,2,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",5s4t5icCN2,2016-07-16T00:00:00Z,M3,long_rainy,13,Sorghum,1,,2,,,2014-02-01,1.0,2.0,2014.0,2,,,,,2,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",PGN47oqwcT6,2016-10-10T00:00:00Z,M2,short_rainy,71a,Banana Food,1,,2,,,2016-04-16,16.0,4.0,2016.0,2,,,,,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",TWGYiMEN9K3,2016-12-02T00:00:00Z,M1,short_rainy,11,Maize,1,,1,1,,2016-09-16,16.0,9.0,2016.0,1,,50.0,1,7500.0,1,1000.0,1
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",CnrK9APvaT4,2016-08-15T00:00:00Z,M1,short_rainy,31,Beans,1,,1,2a,,2015-10-01,1.0,10.0,2015.0,1,0.375,50.0,1,12500.0,1,3500.0,1
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",yaHQ7ni6ar4,2016-10-13T00:00:00Z,M2,long_rainy,21,Cassava,1,,2,,,2014-04-16,16.0,4.0,2014.0,2,,,,,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",mDLfcyhvBu,2016-01-12T00:00:00Z,M2,short_rainy,23,Irish potatoes,1,,2,,,2014-09-01,1.0,9.0,2014.0,1,0.1002,30.0,1,4500.0,1,6250.0,2
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",cuVuG6WmhC5,2016-02-11T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2014-09-14,14.0,9.0,2014.0,1,0.125,100.0,1,25000.0,1,500.0,2
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",xAHNqyKKrL4,2016-05-24T00:00:00Z,M3,short_rainy,23,Irish potatoes,1,,2,,,2014-08-01,1.0,8.0,2014.0,1,0.15,200.0,1,24000.0,1,25000.0,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",gvW2UAieds2,2016-01-06T00:00:00Z,M1,long_rainy,23,Irish potatoes,2,1,2,,,2014-04-01,1.0,4.0,2014.0,1,0.015,100.0,1,12000.0,2,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",jDuNCdZs246,2016-02-09T00:00:00Z,M2,long_rainy,23,Irish potatoes,1,,2,,,2016-03-16,16.0,3.0,2016.0,1,,371.0,1,40520.0,1,9600.0,2
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",Xcq8cPDrtJA,2016-01-19T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2014-09-01,1.0,9.0,2014.0,1,0.75,40.0,1,14000.0,1,750.0,1
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",fzVneyP9Mg7,2016-01-27T00:00:00Z,M2,short_rainy,31,Beans,1,,2,,,2014-09-01,1.0,9.0,2014.0,2,,,,,2,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",rQmTKtJ2h92,2016-07-23T00:00:00Z,M1,short_rainy,71a,Banana Food,1,,2,,,2014-09-01,1.0,9.0,2014.0,2,,,,,2,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",6VtbLtrb1D3,2016-01-25T00:00:00Z,M1,long_rainy,31,Beans,,,,,,2016-02-11,11.0,2.0,2016.0,,,,,,,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",voQqwNL5SR4,2016-03-03T00:00:00Z,M1,long_rainy,11,Maize,1,,1,1,,2014-03-12,12.0,3.0,2014.0,1,,50.0,1,7500.0,2,,
RWA,Wildlife Conservation Society,29.55086017135,-1.48050348714566,"L02",AoyYjSvsgJA,2016-03-01T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2014-03-01,1.0,3.0,2014.0,1,0.375,100.0,1,25000.0,2,,
RWA,Wildlife Conservation Society,29.7928701957997,-1.97725720942347,"L06",CGeuGzTDPV5,2015-10-01T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2014-03-01,1.0,3.0,2014.0,1,0.15,100.0,1,20000.0,2,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",AVbrhtAbDP5,2016-02-16T00:00:00Z,M3,long_rainy,55,Tea,1,,2,,,1990-02-01,1.0,2.0,1990.0,1,0.6,1320.0,1,92400.0,2,,
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",bW7iZTf8uW7,2016-11-30T00:00:00Z,M2,short_rainy,11,Maize,1,,1,2a,,2016-09-15,15.0,9.0,2016.0,1,,,,,,,
RWA,Wildlife Conservation Society,30.0187746264512,-2.28718495548197,"L07",8LgQmjxaed7,2016-08-20T00:00:00Z,M1,short_rainy,31,Beans,1,,1,1,,2015-10-01,1.0,10.0,2015.0,1,0.3,5.0,1,1500.0,2,,
RWA,Wildlife Conservation Society,30.678255588268,-1.93426664412886,"L03",fL32p1TYNb8,2016-07-20T00:00:00Z,M1,short_rainy,71a,Banana Food,1,,2,,,2002-03-01,1.0,3.0,2002.0,1,0.025,600.0,1,60000.0,2,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",seXpFZmj3a,2016-01-23T00:00:00Z,M4,long_rainy,22,Sweet Potatoes,1,,2,,,2014-05-01,1.0,5.0,2014.0,1,0.972,300.0,1,6000.0,2,,
RWA,Wildlife Conservation Society,29.3847853801739,-1.80927231441535,"L04",xRKbT2uWYL4,2016-02-04T00:00:00Z,M1,long_rainy,31,Beans,2,2,2,,,2016-03-16,16.0,3.0,2016.0,1,,500.0,1,200000.0,1,42000.0,1
RWA,Wildlife Conservation Society,29.4347584689003,-2.57578970240643,"L01",QUACw1VqWL2,2015-11-17T00:00:00Z,M3,long_rainy,22,Sweet Potatoes,1,,2,,,2014-02-01,1.0,2.0,2014.0,1,0.0248,250.0,1,20000.0,1,2000.0,1
